Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR 1,coordinate location,lugar1_code,LUGAR 2,lugar2_code,Nº,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2017-8786,17/09/2017,2:00-2:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía de San Francisco,,https://www.wikidata.org/wiki/Q32035437,,,1,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-8570,17/09/2017,4:00-4:59,DOMINGO,Chamberí,https://www.wikidata.org/wiki/Q1763370,Avenida de la Reina Victoria,"40.447033333333,-3.7096333333333",https://www.wikidata.org/wiki/Q5714243,avenida de Pablo Iglesias,https://www.wikidata.org/wiki/Q28045035,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8675,17/09/2017,11:00-11:59,DOMINGO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Cuesta de San Vicente,"40.420622222222,-3.7151083333333",https://www.wikidata.org/wiki/Q5794006,,,16,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8719,17/09/2017,12:00-12:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,Calle del Marqués de Casa Riera,https://www.wikidata.org/wiki/Q42767177,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-8572,17/09/2017,12:00-12:59,DOMINGO,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,"40.437438888889,-3.6998166666667",https://www.wikidata.org/wiki/Q26728109,rue Viriato,https://www.wikidata.org/wiki/Q28015653,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2017-8647,18/09/2017,10:00-10:59,LUNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674,,,112,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,70-74
2017-8648,18/09/2017,16:00-16:59,LUNES,San Blas,https://www.wikidata.org/wiki/Q2001937,avenida de la Institución Libre de Enseñanza,"40.428161111111,-3.6309805555556",https://www.wikidata.org/wiki/Q5740959,,,15,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,45-49
2017-8648,18/09/2017,16:00-16:59,LUNES,San Blas,https://www.wikidata.org/wiki/Q2001937,avenida de la Institución Libre de Enseñanza,"40.428161111111,-3.6309805555556",https://www.wikidata.org/wiki/Q5740959,,,15,false,false,false,true,false,false,false,false,true,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8921,18/09/2017,19:00-19:59,LUNES,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,calle de Arturo Soria,"40.46258333,-3.66463889",https://www.wikidata.org/wiki/Q8255504,,,164,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8681,19/09/2017,10:00-10:59,MARTES,Retiro,https://www.wikidata.org/wiki/Q2002296,rue Doctor Esquerdo,"40.41720278,-3.66934722",https://www.wikidata.org/wiki/Q5741005,,,62,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,18-20
2017-8725,20/09/2017,2:00-2:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Argumosa,"40.408075,-3.6985416666667",https://www.wikidata.org/wiki/Q5740806,Ronda de Atocha,https://www.wikidata.org/wiki/Q26831149,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8689,20/09/2017,14:00-14:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,"Avenida del Doctor Federico Rubio y Galí, Madrid","40.452488888889,-3.7114583333333",https://www.wikidata.org/wiki/Q26821160, CALLE DE ALEJANDRO RODRIGUEZ,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2017-8985,20/09/2017,19:00-19:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657,,,116,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,15-17
2017-8713,21/09/2017,00:00-00:59,JUEVES,Usera,https://www.wikidata.org/wiki/Q953368,CALLE DE CERECINOS ,,,"Calle de Marcelo Usera, Madrid",https://www.wikidata.org/wiki/Q5740848,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8766,21/09/2017,8:00-8:59,JUEVES,Usera,https://www.wikidata.org/wiki/Q953368,"Calle de Marcelo Usera, Madrid","40.385572222222,-3.7081722222222",https://www.wikidata.org/wiki/Q5740848, CALLE DE NICOLAS USERA,,0,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2017-8950,21/09/2017,13:00-13:59,JUEVES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle de Ferraz,"40.428113888889,-3.7192583333333",https://www.wikidata.org/wiki/Q5740837,,,4,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-8782,21/09/2017,18:00-18:59,JUEVES,Chamartín,https://www.wikidata.org/wiki/Q1766348,calle del Príncipe de Vergara,"40.438177777778,-3.6790472222222",https://www.wikidata.org/wiki/Q5741020,,,142,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-8799,22/09/2017,13:00-13:59,VIERNES,Retiro,https://www.wikidata.org/wiki/Q2002296,calle de Cavanilles,"40.404997222222,-3.673825",https://www.wikidata.org/wiki/Q29051443,,,36,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2017-9049,22/09/2017,14:00-14:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,PLAZA DEL CAMPILLO DEL MUNDO NUEVO ,,,Ronda de Toledo,https://www.wikidata.org/wiki/Q6111946,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2017-8998,23/09/2017,1:00-1:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674, PLAZA DE COLON,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8837,23/09/2017,19:00-19:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue José Ortega y Gasset,"40.430122222222,-3.6801305555556",https://www.wikidata.org/wiki/Q16540548,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,15-17
2017-8954,24/09/2017,5:00-5:59,DOMINGO,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle de Ferraz,"40.428113888889,-3.7192583333333",https://www.wikidata.org/wiki/Q5740837,,,4,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-8854,24/09/2017,9:00-9:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657, PLAZA DE SANTA ANA,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,55-59
2017-8832,24/09/2017,13:00-13:59,DOMINGO,Carabanchel,https://www.wikidata.org/wiki/Q1001991,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA ,,,avenida de los Poblados,https://www.wikidata.org/wiki/Q26795575,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,45-49
2017-8868,24/09/2017,17:00-17:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,204,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8846,24/09/2017,19:00-19:59,DOMINGO,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227,,,142,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-8995,26/09/2017,18:00-18:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue José Ortega y Gasset,"40.430122222222,-3.6801305555556",https://www.wikidata.org/wiki/Q16540548,,,8,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-8993,26/09/2017,20:00-20:59,MARTES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,avenida de los Poblados,"40.373716666667,-3.7338972222222",https://www.wikidata.org/wiki/Q26795575,rue Vía Lusitana,https://www.wikidata.org/wiki/Q30475525,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,15-17
2017-9175,27/09/2017,2:00-2:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,calle de Palencia,"40.449713888889,-3.7009611111111",https://www.wikidata.org/wiki/Q28042695,,,32,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2017-9075,28/09/2017,18:00-18:59,JUEVES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,rue Fernández de los Ríos,"40.435252777778,-3.7112861111111",https://www.wikidata.org/wiki/Q26774731, CALLE DE ISAAC PERAL,,0,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2017-9067,28/09/2017,21:00-21:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Menéndez Pelayo,"40.415858333333,-3.6779583333333",https://www.wikidata.org/wiki/Q28936960,,,51,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-9051,29/09/2017,1:00-1:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Fuencarral,"40.424791666667,-3.7007611111111",https://www.wikidata.org/wiki/Q5740840,,,111,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2017-9210,29/09/2017,2:00-2:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Atocha,"40.413119444444,-3.7005888888889",https://www.wikidata.org/wiki/Q5492657,,,90,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
